ID,sense,net_econ_value,biodiversity,net_ghg_co2e,carbon,cropland_value,forestry_value,grazing_value,grazing_methane,production_value,transition_cost,nitrate_cancer_cases,ground_noxn,noxn_in_drinking_water,surface_noxn,econ,net_econ_value_normed,biodiversity_normed,net_ghg_co2e_normed,carbon_normed,cropland_value_normed,forestry_value_normed,grazing_value_normed,grazing_methane_normed,production_value_normed,transition_cost_normed,nitrate_cancer_cases_normed,ground_noxn_normed,noxn_in_drinking_water_normed,surface_noxn_normed,econ_normed,biodiversity_normed_urban,biodiversity_normed_econ,avg_noxn,distance,distance_urban,distance_econ
1108.0,1,1411729483.856185,1871357.57033,1138276805.8494334,335619357.90682,1128743478.440706,274709115.65541,118610677.98321,4616375323.778664,1522063272.079326,110333788.223141,5012.493006000001,15687172.169379003,9875869.077413,6754502.492733,1411729483.856185,0.954973113526188,0.8020969087132009,0.30890783944428757,0.33396386307587195,0.8857304610831385,0.7124174828778914,0.27108971816727845,0.27247460071169144,0.9256998801297052,0.011011130023084492,0.998627459799929,0.982727891860854,0.9766264682204465,0.9690511763054365,0.954973113526188,0.5738370125249724,0.3858699128471766,11220837.331056003,0.15809222998804964,0.17298066875435206,0.19154267035504585
1109.0,1,755528885.5194631,1962830.257311,1629766425.9325593,464946981.200549,341662333.009958,379753226.005211,96295536.754946,3751958590.139353,817711095.770115,62182210.250652,4974.548243,14989897.730610002,9188735.919517,6071834.8582810005,755528885.5194631,0.5110821729051555,0.841303718049063,0.44228927695488807,0.46265355769588895,0.26810408346252773,0.9848338550394351,0.2200875196359672,0.22145370491631125,0.4973216798675074,0.0062056819875337225,0.9910678118877937,0.9390469127869151,0.9086757467261797,0.8711105989049405,0.5110821729051555,0.6582646527770442,0.5075359316943678,10530866.294445502,0.4126497317236047,0.4373774032775479,0.4692037423789091
1110.0,1,1283981860.035182,1911002.604917,1276111895.222511,370134529.6145181,925352239.227821,317660707.590565,104043977.72549,4052402334.86941,1347056924.543876,63075064.50869401,5004.6641500000005,15430509.885476,9656765.012638,6554653.780507,1283981860.035182,0.8685574457506021,0.8190894707933881,0.3463138020704643,0.368308783315634,0.7261283729832222,0.8238060872896391,0.23779690899834746,0.23918694444732921,0.8192632043966477,0.00629478736935096,0.9970677348145652,0.9666492014215066,0.9549592278716099,0.9403793933171128,0.8685574457506021,0.6104286643979235,0.4386009923032921,10992581.8329915,0.15282144653637822,0.1840765831032522,0.219860168890288
1111.0,1,1448050902.9172878,1844139.989788,1076743507.194356,321925598.213352,1197839443.73566,250699342.370522,133135025.84012,5182517646.063396,1581673811.946302,133622909.029014,5014.857831000001,15794169.260553002,9964367.143882,6833260.626437,1448050902.9172878,0.9795429613937305,0.7904309729446878,0.292208809609242,0.32033764998796976,0.9399503988888737,0.6501516850819969,0.30428572913393537,0.30589029861128414,0.9619542662788053,0.01333534585439595,0.9990985984488598,0.9894307586815494,0.9853780579208032,0.9803504040711518,0.9795429613937305,0.5487156765899183,0.3496683451826589,11313714.943495002,0.16531713533391404,0.1721333307261571,0.18107258819687425
1112.0,1,1472649612.0049112,1813958.2053090003,965133890.50979,296893291.32368004,1259547223.178489,213102266.322483,158695473.493833,6173742217.185169,1631344962.9948049,158695350.98989397,5018.493548,15910049.287389005,10065951.438763,6927534.92379,1472649612.0049112,0.9961829098220696,0.7774945270115973,0.2619199682886934,0.29542881885643346,0.988372791560252,0.5526492260980331,0.3627052126787086,0.36439583602736886,0.9921636402351773,0.01583753419464534,0.9998229339896605,0.996690099833144,0.9954237471010291,0.9938756961031825,0.9961829098220696,0.5208584338843679,0.30952414825941144,11418792.105589502,0.16564553021949202,0.16727458815868113,0.16948530724300845
1113.0,1,1453826534.065612,1836036.78692,1063096894.7119752,318977772.670684,1211060271.526391,244434193.97742,136783286.088708,5324413587.359969,1592277751.5925188,138451217.526907,5015.016218000001,15824262.827137005,9987836.116909,6853298.960781,1453826534.065612,0.9834499226942965,0.786957797067374,0.28850536458075454,0.31740436505457664,0.9503248463330012,0.6339039488631923,0.3126239821429149,0.3142654928352551,0.9684034499884914,0.013817203076177743,0.9991301535267991,0.9913159797353094,0.987698908881914,0.9832252525871078,0.9834499226942965,0.5412365664947796,0.3388904346893827,11338780.893959003,0.16625961691389807,0.1713210922031407,0.17803482410775145
1114.0,1,1398974881.3426871,1883557.352339,1136269485.6812391,333781095.30284905,1118707311.0291631,276911833.35216296,112536818.394171,4379726521.4603615,1508155962.775497,109181081.43281,5012.575985,15663378.429965,9859140.923234,6741545.814243,1398974881.3426871,0.9463451840160434,0.8073259507688398,0.3083630888765493,0.3321346679889172,0.8778550320253214,0.7181299056100872,0.2572076553363647,0.2585067615742533,0.9172416282346353,0.010896091787279905,0.9986439915153623,0.9812373254846238,0.9749722180468545,0.9671923148207817,0.9463451840160434,0.5850971912800088,0.40209660254906454,11202462.122104,0.15296041753809814,0.1727014197736562,0.1965979504709013
1115.0,1,1417138224.746148,1875527.707007,1105147433.2739525,326268485.58745605,1157962405.578694,264849344.361382,117154142.000229,4558517360.669297,1539965891.940305,122827667.194157,5013.436945,15717317.3187,9904769.387617,6782949.453530001,1417138224.746148,0.9586318896493838,0.8038843029507134,0.29991712395940195,0.3246591153927212,0.9086586943802528,0.6868476235367321,0.26776074361085017,0.26905962157968444,0.9365880300268352,0.012257998530529472,0.9988155185971478,0.9846163443315855,0.979484425091256,0.9731323889265446,0.9586318896493838,0.5776859734638903,0.3914165294852625,11250133.386115002,0.1555886686159201,0.17212570381865505,0.1925267017437755
1116.0,1,1410063280.94145,1877110.693468,1127188269.855584,332046827.102783,1133484417.830282,273309984.15793395,116034987.393672,4515838142.731016,1522829389.381888,112766108.440438,5012.913385000001,15686921.086350003,9877769.171385,6757609.723378001,1410063280.94145,0.9538460002913604,0.8045627989084256,0.30589861033687016,0.3304089543372497,0.8894506991280992,0.7087890421642699,0.26520286845124524,0.2665405450205233,0.9261658231086577,0.01125387156764443,0.99871121094181,0.9827121626846133,0.9768143688548733,0.9694969627293559,0.9538460002913604,0.5791470414161302,0.39352202859057345,11222265.404864002,0.15593047530149295,0.17299111987965934,0.1939820126174973
1117.0,1,1379311191.178047,1877724.662435,1190104616.8473814,349093178.493168,1065316471.8833808,291730218.055264,115446352.434015,4495185214.711724,1472493042.3726597,93181851.194613,5010.343086000001,15614894.380968,9808856.326331,6690000.916538,1379311191.178047,0.9330435595655523,0.804825956852308,0.3229729745996645,0.3473712219406049,0.8359589825885284,0.7565591958260763,0.2638575183695316,0.2653215370497898,0.8955518852735023,0.009299395006908658,0.9981991361801648,0.9782000268086581,0.9699995652206255,0.9597973003386177,0.9330435595655523,0.5797137236989255,0.3943386566177586,11152447.648753,0.1541575403494259,0.17161469898454396,0.19302398789752734
1118.0,1,850697375.352577,1963736.152256,1570861704.3754525,447597300.051327,458526593.263976,367486930.4261271,90278237.101605,3516419790.637314,916291760.791708,65594385.43913101,4979.415449,15061830.805604,9273508.109261,6163430.936236001,850697375.352577,0.5754594846244399,0.8416920006234485,0.426303595637509,0.44538945655504386,0.3598080331162831,0.9530230307068022,0.20633472692886218,0.2075513820233154,0.5572772096195184,0.006546211441538321,0.9920374941513469,0.9435531831574224,0.917058883807487,0.8842516536580852,0.5754594846244399,0.6591007774722608,0.508740844713648,10612630.87092,0.3531857220278028,0.38206623758674846,0.41847731447569386
1119.0,1,1451324743.612949,1847321.348158,1056590919.8654536,316623213.70992804,1212261094.148284,244857853.693797,134071013.347245,5218043186.880778,1591189961.189326,139865217.576377,5015.128328,15808297.665723003,9979610.243378,6849338.846809001,1451324743.612949,0.9817575711175314,0.7917945593348803,0.2867397600959842,0.3150614203231459,0.9512671376462034,0.6350026477105821,0.3064249681453718,0.307987140152617,0.9677418694456102,0.01395831794813223,0.9991524889444013,0.9903158371187691,0.9868854507698598,0.9826571051762514,0.9817575711175314,0.551652012985405,0.3538998072745562,11328818.256266002,0.1646418985041861,0.17223032781504335,0.18213285095613524
1120.0,1,1468641385.166518,1814112.699445,1001919561.0072788,305103798.266726,1247498681.188412,223864009.964167,150066695.76219404,5839718298.535826,1621429386.914773,152788001.748255,5018.170131,15898233.767472,10050533.370703,6910200.0728130005,1468641385.166518,0.99347152006408,0.7775607459271398,0.2719029372269113,0.3035988261933529,0.9789182424478241,0.580558217389763,0.34298377643728334,0.34468057730623936,0.986133110652683,0.015247990486965287,0.9997585003641611,0.9959499128285071,0.9938990515792285,0.9913887094230511,0.99347152006408,0.5210010291853887,0.30972963786601077,11404216.920142502,0.1667945873879796,0.16843004046449433,0.17064951291257485
1121.0,1,1352381067.791645,1898905.392832,1198471110.7931688,349524381.827583,1031551539.221742,299544519.75018406,106741167.760906,4155914462.065105,1437837226.732832,85456158.941187,5009.0604920000005,15547836.625908002,9759859.667529,6650873.712551,1352381067.791645,0.9148265115602161,0.8139043920188835,0.32524349048405715,0.3478002982973162,0.8094634767928727,0.7768244321312544,0.24396145083367882,0.24529659185428626,0.8744746508561976,0.008528383666767177,0.9979436079257329,0.9739991724066348,0.9651542768247069,0.9541838205760536,0.9148265115602161,0.5992631558327544,0.42251072883658325,11099355.1692295,0.14855973041536108,0.17512323343511862,0.20608463996461004
1122.0,1,-10003904185.218796,2332820.5889,3684352533.221237,1004844090.153509,0.0,65917.35079899999,95566.735202,3789867.081443,161484.086001,10004065669.304796,4943.997659,14821284.953985002,8949757.232641,5797135.504072,-10003904185.218796,-6.767202666250528,0.9998881093628921,0.9998669699143521,0.9998875399487389,0.0,0.00017094690513695635,0.00021842181288049303,0.00022369119652110764,9.821260508425821e-05,0.9983892479193166,0.9849812892614667,0.9284841117463977,0.8850431014253769,0.8317001859821573,-6.767202666250528,0.9997590555666899,0.9996527825499243,10309210.2290285,7.652842606418419,7.665910500136002,7.683812675948803
1123.0,1,816828170.708199,1950664.531765,1606654954.615476,459642844.750843,378053672.819899,378086609.777511,100988394.878209,3935107140.214081,857128677.4756191,40300506.76742,4977.336851,15024181.2423,9224160.860579,6107849.317625001,816828170.708199,0.5525484523184856,0.8360892731950104,0.43601723957852145,0.4573755847265313,0.29666054363700434,0.9805117322186152,0.23081324524234537,0.23226377224239883,0.5212949609584699,0.004021924082900172,0.991623379849701,0.9411946142849877,0.9121789255153179,0.8762775011644119,0.5525484523184856,0.6470359075231032,0.49135453982296856,10566015.2799625,0.3754596074511058,0.3990043592823376,0.42922623529450327
1124.0,1,1439930403.039054,1846284.548727,1098580220.3828678,327193758.500574,1176350182.930102,258465016.56652403,129885841.111698,5056511372.628506,1564701040.608324,124770637.56927,5014.210369,15770304.353518002,9941415.875383,6810610.070932001,1439930403.039054,0.9740497991832741,0.7913501687856097,0.2981349005714434,0.3255798242528762,0.9230876721088823,0.670290813157038,0.29685958009509394,0.29845296810124305,0.9516316386448234,0.012451903768226035,0.9989696060828647,0.9879357339870579,0.9831084028535219,0.97710078687437,0.9740497991832741,0.5506950658106465,0.3525207807774006,11290457.212225001,0.16413047276119877,0.17149391073415876,0.18111486988013362
1125.0,1,1450156490.304883,1852323.699174,1025205315.3599868,307989954.61825603,1230433542.345564,235748079.847676,133780191.137633,5204559245.347598,1599961813.3308728,149805323.02599,5016.2202910000005,15828429.381247004,9999905.710601,6869937.100597,1450156490.304883,0.9809672989642974,0.7939386553376151,0.27822227188256,0.3064707461285121,0.9655271455472207,0.6113777958830175,0.30576028169233876,0.30719127081193576,0.9730768004073516,0.014950324071655356,0.9993700382228904,0.9915769948432354,0.9888924731715859,0.9856122839010463,0.9809672989642974,0.556269092749129,0.3605533358094656,11349183.240922002,0.16031307173069256,0.16937183304171208,0.18107029912875677
1126.0,1,695065311.705425,1966071.174018,1654812738.6385632,471823517.819695,302751577.53410107,381470419.679833,96508598.975418,3760341335.0159264,780730596.189352,85665284.483927,4970.466631,14964776.753573,9155898.877438,6034855.151769,695065311.705425,0.470181215603909,0.8426928321944817,0.4490863954627048,0.4694961747255964,0.23757062564239073,0.9892871429922914,0.2205744823469301,0.22194848380730547,0.4748306016994608,0.008549254050892855,0.9902546417110832,0.9374732011874947,0.9054284857326367,0.8658052151059947,0.470181215603909,0.6612559604433682,0.5118466111569482,10499815.952671,0.4498783036353022,0.4734816377585253,0.5040854252938975
1127.0,1,1465262423.289436,1815725.080992,1021520143.4420978,309603859.999957,1238786370.551068,229628706.913614,146069624.96042803,5684700494.55389,1614484702.42511,149222279.135674,5017.335727000001,15888257.310147002,10039346.294541,6898272.117377,1465262423.289436,0.9911858004689711,0.7782518411379213,0.27722218254639336,0.30807669067018967,0.9720816501969661,0.5955081067681354,0.3338483021649013,0.3355308849002485,0.981909440245843,0.014892137253375803,0.9995922639732138,0.9953249344850952,0.992792759606728,0.9896774362006916,0.9911858004689711,0.5224892282718272,0.3118742347960967,11393264.713762,0.16695566285958716,0.16877765123095798,0.17124713861966237
1128.0,1,1477093981.0095,1799252.003524,902300947.4309878,282986126.449517,1269236031.138381,197792676.293221,173950232.250622,6765742477.528721,1640978939.682224,163884958.672724,5018.886076,15931722.523814,10087894.923804,6949581.775953,1477093981.0095,0.9991893306374642,0.7711911891686958,0.24486823834685878,0.2815902532421758,0.9959756459780833,0.5129460674805353,0.39757060863128163,0.39933775977595454,0.998022904582666,0.01635544847897021,0.9999011364408301,0.9980478266249309,0.9975937422810031,0.9970387015273974,0.9991893306374642,0.5072848748826927,0.28996371899251905,11440652.149883501,0.1632542684308568,0.16364261098752472,0.16417419498778746
1129.0,1,1230360833.586173,1927001.427556,1305818348.0418992,377182371.041753,865678004.7471071,326979142.262859,99099750.373043,3859183955.559753,1291756897.383009,61396063.796836,5002.823944,15351919.715877,9594005.515597,6500276.455559,1230360833.586173,0.8322851718028996,0.82594684876607,0.35437559873612057,0.3753218601657453,0.6793017128687359,0.847972070124825,0.22649666839336974,0.22778252061693202,0.7856304182615153,0.006127225868519229,0.9967011148031079,0.9617258952413291,0.9487529299284116,0.9325780177514224,0.8322851718028996,0.6251952891337067,0.45988071110212597,10926098.085718,0.160511805221392,0.19786060754141346,0.23983782208876256
1130.0,1,1418220633.939165,1872421.729883,1117071864.3935037,329831169.382483,1148840687.813378,268557872.03038394,118590555.788768,4615454500.446692,1535989115.63253,117768481.693365,5013.198588000001,15709259.238874,9894939.248114,6772027.2722310005,1418220633.939165,0.9593640920217118,0.8025530262940268,0.3031531999602601,0.32820422569424124,0.901500838378015,0.6964651418372441,0.2710437280413223,0.27242025050138413,0.9341694043238572,0.01175310016478623,0.9987680312799286,0.9841115433569835,0.978512320828869,0.9715654115441238,0.9593640920217118,0.5748192125988607,0.3872853305035816,11240643.2555525,0.15779184876152538,0.17306162599176483,0.19205549997720237
1131.0,1,-1579228336.2363138,2096546.61717,2264342792.371661,625823655.876766,127480843.093874,340401861.219689,38944032.62004,1517197292.157383,506826736.9336031,2086055073.1699169,4956.435001,14870473.596322998,9013815.307872,5868579.572943,-1579228336.2363138,-1.0682787449511175,0.8986169117367732,0.6145018822823123,0.6227366830816012,0.10003483350246059,0.882781907540622,0.08900823270530829,0.08955028510183223,0.30824569400785995,0.2081848544847786,0.9874591523194811,0.9315655498963961,0.8913778159991993,0.8419500835954863,-1.0682787449511175,0.7816824411747672,0.6853894275926802,10369526.584633,1.956779566077619,1.9732324001703734,1.9955964051465052
1132.0,1,1467382211.6896672,1829424.07023,976619451.0851164,298596875.666288,1252626088.560316,219990406.86792895,151958717.931884,5911787984.563652,1624575213.3601289,157193001.670462,5017.573491000001,15877502.953515004,10042277.083166,6908653.717356,1467382211.6896672,0.9926197444020933,0.784123469892632,0.265036942722239,0.29712400000355577,0.9829417437857467,0.5705126003708085,0.34730807308130135,0.3489343819790741,0.9880463630231949,0.015687602211317604,0.9996396331484063,0.9946512243920861,0.9930825858206539,0.9911668577654043,0.9926197444020933,0.5351331482590371,0.33009499049734964,11393078.335435502,0.16403499233147556,0.16792402942482482,0.1731203156357522
1133.0,1,1432936058.5476851,1863912.54379,1091773542.6792486,324013825.59502804,1179487702.876092,258181577.09465095,123695729.111783,4813857558.459366,1561365009.0825262,128428950.534841,5014.611149999999,15752342.602345,9933251.279484,6808023.611547001,1432936058.5476851,0.969318431727696,0.7989058388355353,0.2962876907430313,0.3224155768623754,0.925549699169502,0.6695557547858649,0.2827118174651696,0.2841306921835245,0.9496027059189708,0.01281699736627753,0.9990494527602537,0.9868105143697945,0.9823010044975103,0.9767297141695782,0.969318431727696,0.5669653873094936,0.3759674297210209,11280183.106945999,0.16066659012097645,0.17298963073751017,0.1885988049980035
1134.0,1,1424509457.374288,1855893.704775,1127639748.6945746,334152631.733042,1143641469.509765,269602247.027381,125328226.383345,4879328382.995637,1538571942.9204907,114062485.546203,5013.168419,15719748.524205,9900792.820669,6775125.88776,1424509457.374288,0.9636182054088256,0.7954688227957487,0.30602113356846966,0.332504371757718,0.8974209866550239,0.6991735740083649,0.286442958984479,0.2879950089954391,0.9357402476355118,0.011383247863885245,0.9987620207794051,0.9847686479740018,0.9790911816709934,0.9720099619794114,0.9636182054088256,0.5595641435290597,0.3653017299265649,11247437.205982499,0.16128617512561486,0.17125197467128903,0.18405541662016803
1135.0,1,644491141.559649,1979205.613464,1664602739.964823,472648723.737453,300294014.01414096,378004204.217777,87863881.785674,3422129020.291898,766162100.017592,121670958.457943,4967.766153999999,14962988.656436,9146709.532034,6021812.234409001,644491141.559649,0.4359700063882524,0.8483224849366134,0.45174322563117586,0.47031731018645395,0.23564216367450197,0.9802980255809568,0.20081661580024987,0.2019860113160577,0.4659702242057941,0.01214256090712864,0.9897166318857267,0.9373611852734144,0.9045197497138806,0.863933981151494,0.4359700063882524,0.6733788111549673,0.5293164703020746,10492400.4454225,0.48074650015477577,0.5061589237663189,0.5390953905092897
1136.0,1,691362848.335628,1964190.033812,1657041666.684866,472663988.434024,297950779.94944406,382475071.7183909,97600163.07052702,3802981211.99444,778026014.7383621,86663166.40273401,4970.094821999999,14963233.472052,9152688.322535,6030749.779067,691362848.335628,0.4676766614294693,0.8418865422753281,0.4496912864202662,0.4703324995875282,0.2338034165825437,0.991892559542703,0.22306929822637825,0.22446523832556814,0.47318570902587165,0.008648841019967525,0.9901805670586583,0.9373765218255736,0.9051109933811925,0.8652162277971107,0.4676766614294693,0.6595197019620921,0.5093445436293489,10496991.625559501,0.4521318099114479,0.47514828787358143,0.5050377867075575
1137.0,1,1461585665.255706,1832102.110096,1031238691.4331424,311543411.884263,1233204534.7923992,233376949.00781,142725264.925123,5554357607.124432,1609306748.7253318,147721083.469626,5017.202478000001,15858086.130943002,10017959.200361,6881582.06074,1461585665.255706,0.9886986348276028,0.78527132508182,0.27985962156563865,0.3100066754123056,0.9677015567083677,0.6052286185596467,0.32620462593914795,0.32783759228060066,0.9787602734489503,0.014742320402752356,0.9995657170812319,0.9934348513640608,0.9906777860190079,0.9872829565133882,0.9886986348276028,0.5376049307533495,0.3336569985629699,11369834.0958415,0.16657110261873684,0.1708772538429882,0.1766174373401601
1138.0,1,1453024888.7619462,1834121.8692030003,1067016557.2703862,319969158.948808,1207292856.822533,246206232.31702203,136409508.861701,5310184610.428818,1589908598.001256,136883709.23931,5014.853116,15822078.739601005,9984540.261853002,6849398.063995,1453024888.7619462,0.9829076447860005,0.7861370295103887,0.2895690904566111,0.31839086116525284,0.9473685378125308,0.6384994683473217,0.3117696984911427,0.3134256489023147,0.9669625603515943,0.013660768335334021,0.9990976590902476,0.9911791568766884,0.9873729811830073,0.9826656009142887,0.9829076447860005,0.539469131980073,0.3363434403598545,11335738.401798002,0.16622125716834013,0.17091286295272584,0.17715082684521236
1139.0,1,1429944040.595809,1868552.557536,1077470842.3254764,319646877.28159,1186013011.27733,255189317.793071,121517212.893148,4728385385.351013,1562719541.9635491,132775501.36774,5014.872032,15755420.852402003,9938900.054861,6815137.362312,1429944040.595809,0.9672944627365373,0.8008946306843304,0.2924061952739167,0.31807016920262604,0.9306701401991349,0.6617957726146743,0.27773272656227294,0.2790858258963968,0.9504265159067656,0.01325077596795305,0.9991014276814469,0.9870033523240463,0.9828596129098908,0.9777503057755749,0.9672944627365373,0.5712480363082414,0.38213902059152094,11285279.107357003,0.1573190693229981,0.171352699936596,0.1889266901434191
1140.0,1,1424697104.725754,1860349.938416,1123354161.5672314,332731561.104293,1148111335.019277,268503647.84387,124150276.026913,4833078124.092136,1540765258.89006,116068154.164306,5013.01303,15719189.619357005,9901035.503034,6775849.664447,1424697104.725754,0.9637451406166848,0.7973788432454052,0.30485810235018007,0.33109031078149614,0.9009285117165987,0.6963245194251512,0.28375070365325666,0.28526515712169054,0.9370741950261108,0.011583410282785318,0.9987310629861146,0.984733635201968,0.9791151805736896,0.9721138003673125,0.9637451406166848,0.5636771668056109,0.37122887850006214,11247519.641902003,0.16103452917894442,0.17227533496596897,0.18660618243655921
1141.0,1,944447145.395999,1928856.789985,1544016289.5950606,443330605.429658,513707520.757142,363098987.177018,104606288.074959,4076463182.350928,981412796.009119,36965650.61312,4984.485227,15142805.704661002,9341260.562393002,6223882.993029,944447145.395999,0.638877094594716,0.8267420898746847,0.4190182332052945,0.44114380807009196,0.4031087735281221,0.9416435485331469,0.2390820930707433,0.24060709973161515,0.5968830102458789,0.0036891109409366543,0.9930475343688254,0.9486258814732645,0.9237589360759918,0.8929245554459467,0.638877094594716,0.6269077551917482,0.4623484921163862,10683344.348845001,0.29982911576214644,0.3219246841959508,0.3499910493692567
1142.0,1,1351058707.300868,1864497.484499,1229785222.266193,360376661.00619,1012509894.135744,301414476.393572,117565974.264806,4579793404.491865,1431490344.794122,80431637.493254,5009.327623,15578264.336712005,9771217.203614,6651248.696905,1351058707.300868,0.9139319926530726,0.7991565547553082,0.3337415767751425,0.3585990469161955,0.794521405893733,0.7816738882615865,0.26870200365956326,0.27031540802222465,0.8706145564976794,0.00802694471630646,0.9979968278208319,0.975905326031374,0.9662774256096324,0.9542376186210956,0.9139319926530726,0.5675052770337181,0.3767454478341267,11114756.516808502,0.1510641306524336,0.16429722689489093,0.1808926836289114
1143.0,1,1441912596.033349,1851572.931248,1087938548.00976,324232749.75125504,1185536119.2564,255548617.02603695,129616179.980305,5045743387.242084,1570700916.262742,128788320.229393,5014.502716,15768722.698679004,9944779.727266,6816775.0929930005,1441912596.033349,0.9753906658556915,0.7936168629436048,0.2952469422084531,0.3226334211410552,0.9302959207261962,0.6627275620623555,0.29624325818080266,0.2978174039815923,0.9552806881133782,0.012852861868863677,0.9990278497036817,0.9878366507164215,0.9834410547708731,0.9779852668026234,0.9753906658556915,0.5555761474945274,0.359554754181995,11292748.895836003,0.16400505770857002,0.17267743461669285,0.1839172999234274
1144.0,1,1383827871.516915,1865699.39912,1189981470.5224814,349839265.650707,1066620025.42215,291153359.118412,119091317.319527,4638125176.50555,1476864701.860089,93036830.343174,5010.145999,15633356.33901,9819980.944184002,6697100.350188,1383827871.516915,0.9360988958288635,0.7996717165914673,0.3229395549033614,0.34811362890686876,0.8369818873485503,0.7550631974468918,0.272188239686907,0.2737583530112003,0.8982106739964919,0.009284922165207403,0.9981598709901816,0.9793565820443847,0.9710996806797223,0.9608158379047873,0.9360988958288635,0.5686146225507747,0.3783440907925616,11165228.344599001,0.1547548383575639,0.16807786542050265,0.18480888605628543
1145.0,1,1464855547.495269,1829937.073447,1012040471.9947512,307072654.335771,1242235847.17036,227510041.48017097,146332700.00653404,5694629695.153785,1616078588.657065,151223041.161796,5017.384556,15869883.008737003,10030208.447051,6894098.653318,1464855547.495269,0.9909105668293698,0.7843433521326911,0.27464957032202647,0.3055579705727459,0.9747884711663521,0.5900136611559001,0.3344495713028774,0.33611694101117756,0.9828788219535071,0.015091810002491643,0.9996019920626447,0.9941738705269708,0.9918891162259439,0.989078679999181,0.9909105668293698,0.5356066409756338,0.33077732596958914,11381990.831027502,0.1662130191650105,0.17014134954521803,0.17539056343283474
1146.0,1,1436464789.705403,1860945.395484,1086838248.014106,323020094.95617,1185741993.107778,255941479.888518,125352213.937062,4878438341.259193,1567035686.9333577,130570897.227955,5014.635194,15762425.046113005,9941490.076027002,6815269.923401,1436464789.705403,0.97170546367611,0.7976340666623976,0.29494834059182407,0.3214267479548902,0.9304574709320568,0.6637463938216773,0.2864977835524457,0.2879424756224473,0.9530515413932003,0.013030760112216197,0.9990542429911061,0.9874421322676511,0.9831157405685444,0.977769323975563,0.97170546367611,0.5642267629395158,0.3720208842150908,11288847.484757002,0.16158393435802804,0.1729620279588433,0.18745948866157677
1147.0,1,1444159606.584962,1849536.524579,1083408838.0946074,323266550.896336,1190451906.123344,253609297.502724,130884576.734246,5095092426.264566,1574945780.360314,130786173.775352,5014.647804,15776975.385699004,9951946.811751,6823371.806332001,1444159606.584962,0.976910669997518,0.7927440230759146,0.29401766045905037,0.32167198821269044,0.9341533624314271,0.6576982235564297,0.29914223257667305,0.3007301566847565,0.9578623614632127,0.013052244356457998,0.9990567552524205,0.9883536429206112,0.9841498090438546,0.9789316803730953,0.976910669997518,0.5536965808683393,0.35684616979086903,11300173.596015502,0.16444674547697047,0.17258460106249743,0.1831676303142941
1148.0,1,1438700445.8858452,1839109.774242,1104153287.026892,328777103.891697,1171668388.442978,259774234.752205,130176166.490432,5068138028.799858,1561618789.685615,122918343.79977,5014.545255,15777702.298835002,9945441.978813,6812728.274864001,1438700445.8858452,0.9732177870835514,0.7882749337122196,0.29964733055968323,0.32715535954589586,0.9194138453546356,0.673686076987856,0.2975231310201544,0.29913921397072063,0.9497570521134872,0.012267047906160782,0.9990363246508711,0.9883991806253034,0.9835065449453934,0.9774046801683864,0.9732177870835514,0.544072878367578,0.3429777545853564,11295215.286849502,0.1638528505614879,0.16961836287230872,0.17722752879248294
1149.0,1,1468030269.075796,1823013.782952,999039903.4841578,304227288.336916,1248180339.33369,223684163.052502,149650379.537436,5823007687.560044,1621514881.923628,153484612.84783202,5017.533767,15885763.473072002,10043758.729246002,6906486.7596350005,1468030269.075796,0.9930581268166083,0.7813759075394145,0.27112145000057447,0.3027266397854849,0.9794531428878711,0.5800918110100327,0.3420322681080409,0.34369425866143133,0.9861851076497203,0.015317511125352627,0.9996317190271962,0.9951687072680482,0.9932291060678263,0.9908559698901244,0.9930581268166083,0.5292165687194874,0.32156879367814983,11396125.1163535,0.1664337229897513,0.16923975785936826,0.1730175212823853
1150.0,1,75089922.16388702,2026222.207099,1833467000.5081608,514705289.44824994,186790030.765759,367375057.814211,69181146.946949,2689286373.437784,623346235.5269191,548256313.363032,4960.122309,14883849.755773,9049091.032522,5914623.668347,75089922.16388702,0.050795040822843224,0.8684746274297277,0.4975699468783623,0.5121664253271292,0.14657503962232668,0.9527329056252443,0.158116435612924,0.15873107782797471,0.3791113983837714,0.054715075496257995,0.9881937662166242,0.9324035036611386,0.8948662387505337,0.8485559120574894,0.050795040822843224,0.7167742790733651,0.5918523152206221,10399236.71206,0.8483305964544797,0.8708583645583415,0.9008654023292031
1151.0,1,1395543931.433413,1886105.0713330004,1134258142.2820015,333187333.821562,1115973806.164293,276554369.374737,112323515.936383,4371437419.85294,1504851691.4754128,109307760.042,5012.917396000001,15657848.742691005,9855374.801384,6738729.749318,1395543931.433413,0.9440242967960202,0.8084179481304117,0.3078172464763122,0.33154383532874826,0.8757100375508647,0.7172028756263542,0.2567201435528613,0.25801750983618355,0.9152320116815565,0.010908734103467885,0.9987120100441204,0.9808909164659205,0.9745997855801598,0.9667883011971196,0.9440242967960202,0.5874486899599757,0.40548527339029383,11198289.246004503,0.1513064485357428,0.1722232027876865,0.19735802593785265
