ID,sense,net_econ_value,biodiversity,net_ghg_co2e,carbon,cropland_value,forestry_value,grazing_value,grazing_methane,production_value,transition_cost,nitrate_cancer_cases,ground_noxn,noxn_in_drinking_water,surface_noxn,econ,net_econ_value_normed,biodiversity_normed,net_ghg_co2e_normed,carbon_normed,cropland_value_normed,forestry_value_normed,grazing_value_normed,grazing_methane_normed,production_value_normed,transition_cost_normed,nitrate_cancer_cases_normed,ground_noxn_normed,noxn_in_drinking_water_normed,surface_noxn_normed,econ_normed,biodiversity_normed_urban,biodiversity_normed_econ,avg_noxn,distance,distance_urban,distance_econ,noxn_in_drinking_water_AVG
1185.0,1,1247612601.762933,1902045.517416,1323781296.616387,384134419.196983,875935984.6358911,321795778.844306,108749449.058824,4235578688.627546,1306481212.539021,58868610.776088,5003.383653000001,15404761.861416,68477116.21866803,6520006.648271001,1247612601.762933,0.843955236753722,0.815250304880078,0.3592504196985428,0.3822396162591071,0.6873511992491361,0.8345297833238331,0.2485514626294994,0.2499986528439545,0.7945855629161075,0.0058749902271361,0.9968126243406232,0.965036208261818,0.33718991100153,0.9354086579764972,0.843955236753722,0.6021614341874691,0.4266873466820698,10962384.2548435,0.1612137457098743,0.1872715561921218,0.2180271768564084,16.104157511941175
1186.0,1,1227727862.200329,1924339.184656,1316332784.318404,380301365.744465,859663456.5429449,327291950.47903496,100282500.294947,3905277837.231718,1287237907.316927,59510045.116598,5002.431065000001,15351996.154386004,68345233.55424301,6495721.929260001,1227727862.200329,0.8305040820750741,0.824805764435534,0.3572290275123714,0.3784254699406024,0.6745820678334983,0.8487832919929451,0.2291998933343545,0.2305031425601106,0.7828820249199134,0.0059390043160056,0.9966228424230152,0.9617306837560466,0.3419381434843699,0.9319245915261292,0.8305040820750741,0.622738086954093,0.4563397142697658,10923859.041823003,0.16283434617031,0.1984968615656143,0.2389344231852604,16.073141906753992
1187.0,1,-9995734228.97014,2332605.10551,3684152848.910184,1004804642.598882,0.0,238800.650114,164212.08298,6542030.952536999,403012.733094,9996137241.703236,4943.973846,14821275.090581002,50067501.34195697,5797120.212499,-9995734228.97014,-6.761676048973372,0.9997957493758228,0.9998127791860676,0.999848286975328,0.0,0.0006192941856258,0.0003753136568447,0.0003861335239477,0.0002451073129214,0.9975980039259278,0.9849765450522135,0.9284834938503158,0.9999997786613737,0.8316979921393363,-6.761676048973372,0.9995601682842492,0.9993661723381304,10309197.65154,7.64733998151698,7.660406976355163,7.678307897306222,11.774662432709038
1188.0,1,991785725.5105633,1936274.348773,1511026077.7950509,433677937.437538,570590133.100755,357343238.36562,101532055.121148,3956317973.79608,1029465426.5875232,37679701.07696,4986.863029,15156588.288032005,62659797.97509992,6263825.650468001,991785725.5105633,0.6708995689843773,0.8299213865886762,0.4100652834503836,0.4315387533684135,0.4477448342638372,0.926716864828056,0.2320558037079327,0.2335157097487034,0.6261080202584899,0.0037603719991039,0.993521258395637,0.9494892957938532,0.5466335066974015,0.898655026227129,0.6708995689843773,0.6337540281675487,0.4722144409267499,10710206.969250005,0.2732430246701223,0.29976301569901,0.3327426263602684,14.736065301510585
1189.0,1,1427333320.4518511,1862633.858158,1113618489.8166764,329954788.382364,1158528342.541493,265072151.523199,123601476.005076,4810786712.599577,1547201970.069768,119868649.617917,5013.575129000001,15728886.676806,73878611.44346806,6787192.988310001,1427333320.4518511,0.965528424998478,0.7983577715880438,0.3022160162507813,0.3283272349241238,0.9091027878492988,0.6874254409746796,0.2824963980057411,0.2839494401316856,0.9409889224075456,0.0119626934585539,0.9988430486778362,0.9853411104512488,0.14271738351568627,0.9737411979949662,0.965528424998478,0.5657851835339511,0.3742666751533229,11258039.832558,0.1610045324568767,0.1729195372228086,0.1880498841777445,17.37445822995628
1190.0,1,1472361505.895053,1803083.743752,974976892.9175892,299271703.220757,1257912394.573694,214855177.500701,157232352.01853,6117634277.925987,1629999924.092925,157638418.19787198,5018.438942000001,15924724.058473002,76964602.48538592,6929617.140950999,1472361505.895053,0.9959880186677064,0.7728335407110195,0.2645911819968293,0.2977954988658564,0.9870899336553564,0.5571951421165647,0.3593611867012116,0.3610841494173885,0.9913456043669712,0.0157320540458528,0.9998120549617986,0.9976094055368876,0.03161102263897995,0.9941744264673152,0.9959880186677064,0.5108215020026128,0.2950602411805488,11427170.599712,0.1661072393298181,0.1667301836223902,0.1675815316247814,18.10020850338757
1191.0,1,1453180771.576499,1846056.2968820003,1049230333.8041306,314951261.717804,1217087579.216292,242467543.84921697,135651210.822473,5279547958.057536,1595206333.887982,142025562.311483,5015.357593000001,15815552.974364003,75262884.14874008,6856454.233471001,1453180771.576499,0.9830130926770172,0.7912523360131962,0.2847422295080264,0.3133977154950049,0.9550545037983456,0.6288037324736009,0.3100365762694636,0.3116173666383035,0.9701845771791874,0.0141739167883064,0.99919816488336,0.9907703482370628,0.09287877392330587,0.9836779314802016,0.9830130926770172,0.550484393474537,0.3522171874951633,11336003.603917502,0.1646683039896229,0.1719548889636511,0.1814814087728147,17.700005608645455
1192.0,1,1334064716.177277,1891960.563408,1239747352.7469025,361538449.7866401,993075240.483856,306682982.597917,110285126.96928,4294681490.205538,1410043350.051053,75978633.873776,5007.917533,15519390.350732002,70684596.53169395,6621145.974047,1334064716.177277,0.9024363025792188,0.8109277154601922,0.3364451196983083,0.3597551049922766,0.7792709392741094,0.7953369802913909,0.2520613194064766,0.2534871066917071,0.8575707620464283,0.0075825423021686,0.997715898831384,0.9722171464472608,0.2577129776741873,0.9499188580570236,0.9024363025792188,0.5928532035336241,0.4132735480400201,11070268.162389502,0.1513395517600777,0.1745888031606466,0.202195572587464,16.623303361365643
1193.0,1,1470103667.2238772,1821538.971226,980205351.5879588,300000293.11672103,1254936243.496086,218148767.806902,153949455.239944,5989786158.66758,1627034466.542932,156930799.319055,5018.275115,15895036.981698,76649390.80972794,6915134.091122,1470103667.2238772,0.9944606897776396,0.7807437771838299,0.2660100915829579,0.2985204948785171,0.9847545335254132,0.5657365817043141,0.3518579873467224,0.3535381067316388,0.9895420501068332,0.0156614348492592,0.9997794160851636,0.9957496491665486,0.04295973419144202,0.9920965803952496,0.9944606897776396,0.5278553440965776,0.3196071756567087,11405085.53641,0.1657407270189979,0.1683429700356713,0.1718509247208757,18.026078359556905
1194.0,1,1463816971.480179,1833397.029367,1010262827.252228,306435738.736862,1241972224.8206902,227913130.676157,145618998.503618,5666744072.479959,1615504354.000465,151687382.52028602,5017.419991,15864146.768066004,76075132.83006598,6892732.378859001,1463816971.480179,0.9902080156805088,0.7858263503537242,0.2741671495313273,0.3049241966593711,0.9745816054348686,0.5910590133994706,0.3328183763500211,0.3344710341317021,0.9825295796043012,0.0151381505039442,0.9996090516962431,0.9938145219049916,0.06363500947837133,0.988882664101182,0.9902080156805088,0.5388001178848939,0.3353793451740826,11378439.573462505,0.1655566060843103,0.1701291067632091,0.1762126849233915,17.891026805583255
1195.0,1,1423340910.876847,1863978.7257290003,1121912779.4930985,332006203.920205,1148654299.978506,268345489.064352,122606204.205569,4772165077.382666,1539605993.248427,116265082.37158,5013.279817000001,15715999.865421005,73662202.68174107,6776350.399525,1423340910.876847,0.9628277349258312,0.7989342055835723,0.3044669371959346,0.3303685315348559,0.9013545789434536,0.6959143580101198,0.2802216622381369,0.2816698562814828,0.9363691441355312,0.011603063392956,0.9987842143468844,0.9845338120517384,0.1505088481216163,0.9721856395467154,0.9628277349258312,0.5670264720455117,0.3760554570142327,11246175.132473003,0.1604130462368348,0.1727742612562138,0.1884265637168237,17.323564136012738
1196.0,1,1456676472.840025,1841220.934348,1042199866.9280158,313689111.773647,1223060223.203352,238958261.382882,138738239.927272,5399677145.434488,1600756724.513506,144080251.673481,5016.035831000001,15829245.007211002,75418411.24410611,6864455.147378,1456676472.840025,0.9853777813498557,0.7891798142233892,0.2828342873257516,0.3121417913023107,0.9597412663919618,0.6197029271530017,0.3170921117762467,0.3187078109953197,0.9735602554646908,0.014378971396567,0.9993332886810928,0.991628089991264,0.08727926007212339,0.9848258021104128,0.9853777813498557,0.5460214410678398,0.3457857670503164,11346850.0772945,0.1655112540136461,0.17167097393237,0.1797830949491402,17.73658181073246
1197.0,1,1375593048.101583,1887719.252156,1183003349.626187,346121869.84548,1064325747.6498772,293121003.523891,110593079.87346,4305508657.028629,1468039831.047228,92446782.945645,5010.480182,15599265.782815002,71963239.65128115,6683824.291216999,1375593048.101583,0.9305283987568628,0.8091098145426675,0.3210458184779348,0.3444145697362701,0.8351815564957907,0.7601659923476204,0.2527651587860539,0.2541261639065234,0.8928434977407602,0.0092260364084632,0.9982264495011138,0.9772209683046904,0.21167739884467685,0.9589111557203644,0.9305283987568628,0.5889385497457092,0.407632263501939,11141545.037016,0.1523698951744476,0.1737889617800749,0.1994801958697884,16.924009222483356
1198.0,1,1467433387.062233,1829277.442776,978099717.3183275,298949491.72463703,1252530670.426406,220251618.218904,151720277.681135,5902420950.267069,1624502566.326445,157069179.264212,5017.572628,15878331.640037002,76508998.90610898,6908918.71366,1467433387.062233,0.9926543622983928,0.7840606227759449,0.2654386603374568,0.2974748767281978,0.9828668687150524,0.5711900133962802,0.3467631078094189,0.3483815068875131,0.9880021800042584,0.0156752449394705,0.9996394612148998,0.9947031377229264,0.04801432874333097,0.9912048761065604,0.9926543622983928,0.5349978137636159,0.3298999642094962,11393625.1768485,0.1642048039465775,0.168064332682645,0.1732223441391254,17.99306158761719
1199.0,1,1471987604.5679102,1807980.6323720005,977851238.693488,299821628.3623609,1256654678.909876,216249403.420768,156126622.30208102,6074736598.425108,1629030704.6327252,157043100.06481498,5018.4370930000005,15916382.456599,76860325.67706896,6925645.392654999,1471987604.5679102,0.9957350908096314,0.7749324336680308,0.265371227710566,0.298342711415925,0.9861029980972758,0.5608108609403375,0.3568339946954145,0.3585521784935225,0.9907561371913388,0.0156726422783992,0.9998116865897788,0.9970868432333784,0.0353653487334378,0.9936046099097864,0.9957350908096314,0.5153412418769836,0.3015734962602573,11421013.924627,0.1662565658915554,0.1672718848528623,0.1686556650642338,18.075685126255035
1200.0,1,1446280646.167475,1843548.795318,1083012771.0478373,323399035.89633,1192110407.971852,252910971.545494,132015043.477483,5139184695.268629,1577036422.994829,130755776.827354,5014.670109000001,15789548.335782005,74703330.49766104,6827578.645343,1446280646.167475,0.9783454603006092,0.7901775765524891,0.2939101749906089,0.3218038197097577,0.9354547968450422,0.6558872184156241,0.3017259621028206,0.3033326364548633,0.95913386421324,0.0130492107912002,0.9990611990263,0.9891412793789944,0.11302464247645304,0.9795352247935056,0.9783454603006092,0.5481700147570857,0.3488820090652524,11308563.490562502,0.1651734753875851,0.1718612381160435,0.1806387956145123,17.568412156249135
1201.0,1,1455314313.09285,1840597.451249,1051619839.8446186,315998954.209599,1217324713.507871,241776317.32784003,137504672.081925,5352149612.862226,1596605702.9176362,141291389.824786,5015.2176660000005,15823076.444817,75310643.1668231,6858309.527993999,1455314313.09285,0.984456339990335,0.7889125783544821,0.285390698443274,0.3144402400801708,0.9552405842226676,0.627011138670214,0.3142727403231751,0.3159025699669885,0.9710356559528304,0.0141006475854577,0.999170287548788,0.991241658437392,0.09115928393575506,0.9839441058345436,0.984456339990335,0.5454459774128084,0.3449564844635963,11340692.9864055,0.1658761449419561,0.1718884817229244,0.1798145660381779,17.711237371784673
1202.0,1,1459405149.953262,1836045.3005190005,1037548598.5869954,312896221.14464,1227900846.678627,236077261.613159,140984234.927245,5486877280.500896,1604962343.2190309,145557193.265769,5016.443561,15845810.027316002,75631208.26555707,6873389.563343,1459405149.953262,0.9872236118070604,0.7869614461462825,0.2815720168072655,0.311352811730002,0.9635397270205964,0.6122314801308634,0.3222254282861985,0.3238546676345188,0.9761180602570352,0.0145263677306465,0.9994145197917788,0.9926658109463636,0.07961783061958547,0.9861075998904564,0.9872236118070604,0.5412444243931029,0.3389017584596864,11359599.7953295,0.1662464738139964,0.1713100167906773,0.1780263846775557,17.786626510929455
1203.0,1,1417756487.6000051,1872175.259452,1119568095.619568,330514567.811193,1147240938.566794,269171803.999468,118601142.16573802,4615932651.073644,1535013884.732,117257397.13199502,5013.1944920000005,15707797.443770004,73573520.50071009,6771393.919759,1417756487.6000051,0.9590501173688424,0.8024473847138559,0.303830632190131,0.3288842531536088,0.9002455074149942,0.6980572836452421,0.2710679236533702,0.2724484726219919,0.9335762810652648,0.0117020947688085,0.9987672152432636,0.9840199687375828,0.1537017136468639,0.9714745460867984,0.9590501173688424,0.5745917248364693,0.3869575050390301,11239595.681764502,0.1579496337335955,0.1731229216647173,0.1920085305302163,17.302708237127263
1204.0,1,1057999462.683584,1944356.1650610005,1444629710.296905,414343904.114636,661591184.925789,349372983.87887204,95804247.189814,3731563572.838007,1106768415.994475,48768953.310891,4989.770111,15181476.400577003,64713799.745439954,6327668.170006,1057999462.683584,0.715690259743065,0.8333853958000478,0.3920465042523876,0.4123000881804935,0.5191537993046679,0.906047188010823,0.2189646565682001,0.2202499197372622,0.6731227333393227,0.0048670610757052,0.994100429660238,0.9510484195230796,0.4726823322328881,0.9078143490230212,0.715690259743065,0.6412133988350831,0.4829639055513065,10754572.285291502,0.2342743499511769,0.267867454130626,0.3080721626157725,15.219116718771412
1205.0,1,-9705861145.911354,2315576.037345,3664424807.696574,1000355654.980847,25868805.818314,14752103.345064,4483278.136558999,177296361.659932,45104187.299937,9750965333.211292,4944.095806,14846366.092511002,50758876.74112398,5805187.207882,-9705861145.911354,-6.565589614694235,0.9924967899733156,0.994458943847908,0.9954212446826476,0.0202993769113759,0.0382573993118893,0.0102467216878849,0.0104646507189504,0.0274318036200031,0.973130251971714,0.9850008428626748,0.9300553276496208,0.9751078708244062,0.8328553433096937,-6.565589614694235,0.9838426455098144,0.9767161442620628,10325776.6501965,7.451641241141185,7.464229764776377,7.481475604956867,11.937257164246978
1206.0,1,1410821683.3924332,1870509.968672,1141659156.032416,336635880.368491,1124860310.59427,275913636.794174,119042982.342974,4633620265.935888,1519816929.731418,108995246.338985,5012.47777,15684820.405469002,73176245.0532761,6751486.231057,1410821683.3924332,0.9543590263053406,0.8017336116712669,0.3098257484115088,0.3349753713819491,0.8826833205124232,0.7155412303942567,0.2720777680548906,0.273492457449722,0.9243336827577996,0.0108775457515286,0.9986244243666706,0.9825805648624328,0.16800500507917565,0.9686184409665544,0.9543590263053406,0.5730546914822602,0.3847425345804974,11218153.318263002,0.158165601692347,0.1727677891430304,0.1910028901238659,17.209278683805046
1207.0,1,-420987282.8036771,2063914.834939,1949933891.275835,542650057.7241479,176298511.601883,351648110.440665,51154114.770286,1989149352.30204,579100736.812834,1000088019.6165112,4959.088083000001,14875895.546867002,54799594.09568296,5899192.048409,-420987282.8036771,-0.2847794430954258,0.8846303534924971,0.5291769649682969,0.5399733516748341,0.1383422938444111,0.9119473924307386,0.1169148915760893,0.1174065446396109,0.3522018384415268,0.0998071342955742,0.9879877197479304,0.9319052097133697,0.8296280575332472,0.8463419770608991,-0.2847794430954258,0.7515638947330838,0.6419865369269786,10387543.797638,1.1770594575853108,1.1988639659674356,1.2281648791513722,12.887535919141627
1208.0,1,1463336596.2980542,1832956.516876,1016630426.5572836,308008201.97688305,1239435922.111489,229383861.32573,144842576.743305,5636649034.564373,1613662360.180524,150325763.88247,5017.332116000001,15862169.27438,75993207.69467703,6889502.151728,1463336596.2980542,0.989883062926755,0.7856375389192433,0.2758952013845001,0.3064889034791965,0.972591356444752,0.5948731359299894,0.3310438315977182,0.3326947198452069,0.9814093019590824,0.0150022632104478,0.9995915445619844,0.9936906411838372,0.06658459796834357,0.9884192316863746,0.989883062926755,0.5383935328009286,0.3347934281883536,11375835.713054,0.1659601702537304,0.1704394789439547,0.1764031193851771,17.871760000008706
1209.0,1,1442568796.745482,1859412.9835930003,1042198706.0060878,311432551.20757,1215400112.572032,242999671.812032,128159107.035903,4986032421.083438,1586558891.419967,143990094.674485,5015.666862000001,15802143.461662002,75142563.90008105,6850657.217404,1442568796.745482,0.9758345568732908,0.7969772478586938,0.2828339722724335,0.3098963615731919,0.95373034056956,0.6301837276839279,0.2929130563763494,0.2942930541354301,0.964925310627716,0.0143699738768188,0.99925977983534,0.9899303050472366,0.09721071941073578,0.9828462484295504,0.9758345568732908,0.5628123744032067,0.3699826533489662,11326400.339533,0.1586120756144688,0.1697388825741628,0.1839197228873074,17.671709203316507
1210.0,1,1477064593.961954,1799445.030266,902802188.421312,283103752.713066,1269230426.150588,197859831.575264,173859294.908826,6762245242.996496,1640949552.634678,163884958.672724,5018.885006,15931633.967692005,77442110.76305902,6949563.675229,1477064593.961954,0.9991694515879628,0.7712739238397772,0.2450042661307565,0.2817072992958331,0.9959712477170816,0.5131202247773577,0.3973627674927135,0.3991313407749139,0.9980050317472262,0.0163554484789702,0.9999009232671896,0.9980422789984918,0.014419071560667787,0.9970361046628756,0.9991694515879628,0.507463035084065,0.2902204600592273,11440598.821460502,0.1632704244467589,0.1636696670870269,0.1642161289402098,18.21250687314291
1211.0,1,1332390138.065985,1894592.528828,1239277468.6989884,361196814.120089,991178360.6008588,307345580.64520407,109268700.736819,4255542487.066887,1407792641.982882,75402503.916897,5007.8953630000005,15513656.105300002,70645230.21577902,6618076.338880001,1332390138.065985,0.9013035238910418,0.8120558223280047,0.3363176016242471,0.3594151544969372,0.7777824484651016,0.7970553303791985,0.2497382342881647,0.2511769859791372,0.8562019094979619,0.0075250454830386,0.9977114819532444,0.9718579228176634,0.2591303013290584,0.949478465360062,0.9013035238910418,0.5952824601452924,0.4167742733927299,11065866.222090002,0.151116402873508,0.1754791947722214,0.2042431487127816,16.61404535829591
1212.0,1,1249457678.295728,1916110.353467,1307894017.7385204,378638834.4384431,882203255.582922,323212007.68478304,103268027.355134,4022418760.121855,1308683290.622839,59225612.327111006,5003.162471000001,15384331.760966,68687643.57559206,6518700.237771001,1249457678.295728,0.8452033501503511,0.8212787420408477,0.3549388981357818,0.37677113932956,0.6922691570417385,0.8382025634691317,0.2360234416277168,0.237417209106451,0.7959248393152034,0.0059106183929052,0.9967685587591752,0.963756358118723,0.32961019732929486,0.9352212306074014,0.8452033501503511,0.6151430241845449,0.4453947080217347,10951515.9993685,0.1591710902999205,0.1916756017507203,0.2288973719116541,16.153668442069286
1213.0,1,673570165.6089971,1969649.770146,1661803016.4058995,473349043.180445,292348334.888106,381901804.348478,94719772.232196,3690507096.119929,768969911.46878,95399745.859783,4969.60828,14956256.511501,57676818.76709092,6022518.266411,673570165.6089971,0.4556406914963193,0.8442266817042232,0.4509834310441439,0.4710141751945614,0.2294071508745663,0.9904058753614556,0.2164860432121433,0.217826623034595,0.4676779000767457,0.0095207372351506,0.9900836344143708,0.9369394479119422,0.7260380087215227,0.8640352737548771,0.4556406914963193,0.6645589401247783,0.5166064313647678,10489387.388956,0.4631886728977636,0.4870424786145822,0.5180009472154952,13.56418940375442
1214.0,1,1452282644.434109,1847199.135451,1050945561.2008568,315210148.92044103,1216014115.6479342,243215310.9741149,134669235.11750197,5241249242.038004,1593898661.739551,141616017.305442,5015.281964000001,15813216.248342,75229956.76763602,6854583.315557001,1452282644.434109,0.9824055490340468,0.7917421768099987,0.2852077113544065,0.3136553256961351,0.9542121517497908,0.6307429559741669,0.3077922292879432,0.3093568426073738,0.96938926730393,0.0141330448724188,0.9991830974915318,0.99062396329192,0.09406427363408912,0.9834095156779596,0.9824055490340468,0.5515392128611124,0.3537372545606917,11333899.7819495,0.1644455454118862,0.1720133034834951,0.1818895624772527,17.692261886931735
1215.0,1,-9889966217.450682,2326147.123771,3680703462.4341774,1004171843.8412492,23246379.894041,3418706.2598200003,1583708.5572490003,62998249.186785,28248794.71111,9918215012.161793,4944.092248,14845193.351451,50668914.92118694,5804166.811362,-9889966217.450682,-6.690128625456855,0.9970277443341862,0.9988766777753774,0.9992186095962676,0.0182415466182862,0.0088659093183313,0.0036196328504631,0.0037183767758845,0.017180564275859,0.9898214939828974,0.9850001340105132,0.9299818609127768,0.9783468077802434,0.8327089496339096,-6.690128625456855,0.9935995676174296,0.9907765380559848,10324680.0814065,7.576033643258407,7.588914149546622,7.60655977104066,11.91610032531555
1216.0,1,-10019169110.62062,2332979.139664,3684791407.369487,1004943156.377877,0.0,2641.52124,214.224216,8300.803123,2855.745456,10019171966.366076,4943.973846,14821282.515814004,50067575.20398598,5797119.462149,-10019169110.62062,-6.77752871915615,0.9999560670208484,0.999986072459732,0.9999861175135034,0.0,6.8503948559532485e-06,4.896185008593146e-07,4.899424024029439e-07,1.7368287342540742e-06,0.999896831441897,0.9849765450522135,0.9284839590063998,0.999997119372627,0.8316978844885431,-6.77752871915615,0.9999053950621885,0.9998636677975072,10309200.988981502,7.6631225733039345,7.676180521698436,7.694069148753361,11.77467980326748
1217.0,1,221280993.537572,1996971.120317,1808498614.433684,511570081.87462497,190792764.825334,378919985.83436096,86354927.141637,3362917621.997067,656067677.801332,434786684.26376,4961.416528,14887236.99566,55315958.77188588,5922758.450762,221280993.537572,0.1496868924105226,0.8559370949686244,0.4907939762558898,0.5090466826538737,0.1497160043781791,0.982672969829152,0.1973678361782574,0.1984911477106524,0.3990121710695973,0.0433909937276125,0.9884516104930844,0.9326156983816042,0.8110371415912065,0.8497229884597448,0.1496868924105226,0.6897760535557765,0.5529460209684497,10404997.723211,0.7529083966609962,0.7725031757781224,0.7986184717224292,13.008972371760631
1218.0,1,1432272194.102158,1864607.4411420005,1092016757.5168283,323992697.65996903,1179212701.8526552,258272221.31578,123289336.22833,4797823361.819542,1560774259.396765,128502065.294607,5014.611149999999,15751851.024462003,74316019.27257,6807663.177344001,1432272194.102158,0.9688693565303907,0.799203684114679,0.2963536948727925,0.3223945531441514,0.9253339045377372,0.6697908271739803,0.2817829893519363,0.2831842978761412,0.9492434193352082,0.0128242940986688,0.9990494527602536,0.986779719316905,0.12696918740935753,0.9766780035974416,0.9688693565303907,0.5676067650319935,0.3768916989987224,11279757.100903004,0.1604073217353208,0.1729605066550379,0.1888382191812735,17.477325946440132
1219.0,1,1397838292.921524,1878386.875004,1156943097.9147854,339981058.530325,1103384811.9884648,282326075.286685,115150919.538855,4482705834.820313,1500861806.814005,103023513.892481,5012.01748,15653546.960481005,72713741.28489812,6725503.874937,1397838292.921524,0.945576331770788,0.8051097928561414,0.3139735351719985,0.3383040489307373,0.8658313929970702,0.7321709417128807,0.2631822939997864,0.2645849604470324,0.912805413641548,0.0102815767062299,0.9985327218479996,0.9806214299506436,0.1846567418788735,0.964890818867316,0.945576331770788,0.5803249339562293,0.3952194525095151,11189525.417709002,0.1556715405053059,0.1732126501523762,0.1947350793936014,17.100509010852683
1220.0,1,1427045103.464301,1869842.691924,1089373883.1531932,322684870.888587,1175681873.737538,259358293.3464709,120524269.431016,4690198838.581285,1555564436.515025,128519333.050724,5014.424493,15741551.264268002,74207547.914168,6803657.700814001,1427045103.464301,0.9653334588402166,0.8014476050708645,0.2956364663345338,0.3210931774323069,0.9225632466565256,0.6726073944381677,0.2754633123081574,0.2768319224864974,0.946074870099712,0.012826017392239,0.9990122655151964,0.9861344875623966,0.13087453182795608,0.9761033481365492,0.9653334588402166,0.5724388070790783,0.3838550029240222,11272604.482541002,0.1576866256469894,0.1721101014686217,0.1901357226445623,17.451816112824158
1221.0,1,1447476946.172278,1854538.5051470003,1044317915.5915364,312700099.60430706,1218979091.959979,241586210.878718,131393536.079632,5112455814.546133,1591958838.918329,144481892.746051,5015.906157,15811525.414923,75241456.45003511,6856038.032963,1447476946.172278,0.9791547048147758,0.7948879602980935,0.2834090876143314,0.3111576575897567,0.9565387829872052,0.6265181256966937,0.3003054806741068,0.3017550045268832,0.968209491281462,0.0144190545129351,0.999307454028143,0.9905180404944012,0.09365024525706338,0.9836182202590878,0.9791547048147758,0.5583133187152411,0.3634992056001923,11333781.723943,0.1613273868813931,0.1709216725798653,0.1832756963145163,17.69496633342304
1222.0,1,1449350468.868363,1837180.140203,1077538419.7692175,322345134.26323,1198376645.159976,250007131.192177,134088481.142484,5219686959.797956,1582472257.494637,133121788.626274,5014.850780000001,15807222.507027002,74924546.83145508,6838254.437129,1449350468.868363,0.9804220607939506,0.7874478584796885,0.2924245345759511,0.3207551166108447,0.9403719434420356,0.6483565377163192,0.3064648915297488,0.3080841613733487,0.9624398708932403,0.0132853348650095,0.9990971936943372,0.9902484834601664,0.10506008863281391,0.9810668533034284,0.9804220607939506,0.5422918609530937,0.3404111863658625,11322738.472078,0.165742798341544,0.1710481527675648,0.1780736204008369,17.62043687458361
1223.0,1,819356533.268159,1946320.652135,1606215019.2592568,459762316.718493,382113753.1044591,377480285.848435,102101731.236645,3979007102.094189,861695770.189539,42339236.92138,4977.329644,15032161.36605,59332557.78170999,6113190.652021,819356533.268159,0.5542587787610649,0.8342274096589942,0.4358978490403972,0.4574944673800662,0.2998465082526722,0.978939320737728,0.2333578225499342,0.2348549013741502,0.5240726097299572,0.0042253859885299,0.9916219440156572,0.9416945316764048,0.666425672205607,0.8770438087325937,0.5542587787610649,0.6430265849722514,0.4855768311060128,10572676.0090355,0.3737270996262051,0.3961819650468933,0.4250785359492802,13.95357907672115
1224.0,1,-9989639910.06874,2331402.615425,3684700915.969858,1004927717.613428,17775929.562499,40012.271851000005,43132.986972,1702430.6355079997,17859074.821322,10007498984.890064,4944.0036900000005,14843528.018685002,50519649.37195496,5802790.722647,-9989639910.06874,-6.757553509377334,0.9992803408856288,0.9999615147224542,0.999970754903168,0.0139488578125155,0.0001037659122752,9.858226494251698e-05,0.000100483404211,0.0108616663476415,0.9987318871500408,0.984982490803734,0.9298775356117788,0.9837208842938036,0.8325115257097336,-6.757553509377334,0.9984502916242998,0.9977667639663662,10323159.370666,7.643241326158875,7.656257960413931,7.674090009968368,11.880996687068546
1225.0,1,1448280409.086628,1849740.757722,1065666987.1286824,318715358.703582,1205262935.148406,247586263.74786496,132262161.407146,5147799739.222574,1585111360.303417,136830951.216789,5015.370544000001,15795964.026622005,74937421.98562004,6840108.617498,1448280409.086628,0.979698212257026,0.7928315610084051,0.2892028414084798,0.3171432454852972,0.9457756484672292,0.6420783758615768,0.3022907605766638,0.3038411264490312,0.9640449402740948,0.0136555031717327,0.9992007450813206,0.9895431923729968,0.10459653851048248,0.9813328678129494,0.979698212257026,0.5538850843757123,0.3571178162707698,11318036.322060002,0.1642869155400703,0.1724830920805699,0.1831376392270295,17.623464798686033
1226.0,1,576422156.726969,1980818.60794,1693379007.2489383,480904955.69530606,248643977.449476,382291926.14825296,89774713.77449802,3496958181.692505,720710617.3722271,144288460.645258,4965.255475999999,14927917.21639,56686259.59437891,5978772.775107,576422156.726969,0.3899243219114569,0.8490138428595907,0.4595525866831862,0.4785328169924129,0.1951121304338405,0.9914175985798438,0.2051839030809839,0.2064026898666942,0.4383271998924534,0.0143997503084229,0.9892164352788656,0.9351641237527788,0.7617015681480187,0.857759220137041,0.3899243219114569,0.6748675759638179,0.5314618824769483,10453344.9957485,0.5239535376964409,0.5477465811591976,0.5788168479965357,13.33123390236747
1227.0,1,791803815.9506911,1949919.464215,1618060956.0203407,462848406.38133705,361011957.012583,379197057.931259,101425164.026466,3952493368.894745,841634178.9703081,49830363.019617,4976.279399000001,15014251.106255,58960384.169588014,6093502.463552001,791803815.9506911,0.5356205732523884,0.8357699240828403,0.4391126230850368,0.460565334424297,0.2832878269055519,0.9833915153545774,0.2318114995927835,0.2332899682046821,0.5118714004060616,0.0049729880133982,0.9914127061184148,0.9405725377528996,0.6798252106668441,0.8742191947487017,0.5356205732523884,0.6463482236127359,0.4903635401533124,10553876.7849035,0.3903866120127693,0.4128827396614365,0.441902208159291,13.866052866472149
